Domain,Country,Element,Item,Year,Unit,Value,Flag Description
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,1971,tonnes,235000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,1972,tonnes,255000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,1973,tonnes,280000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,1974,tonnes,290000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,1975,tonnes,309000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,1976,tonnes,290000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,1977,tonnes,305000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,1978,tonnes,320000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,1979,tonnes,377000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,1980,tonnes,450000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,1981,tonnes,475000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,1982,tonnes,525000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,1983,tonnes,545000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,1984,tonnes,586000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,1985,tonnes,593000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,1986,tonnes,622000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,1987,tonnes,719000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,1988,tonnes,802000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,1989,tonnes,962000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,1990,tonnes,1068000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,1991,tonnes,1180000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,1992,tonnes,1250000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,1993,tonnes,1373000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,1994,tonnes,1480000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,1995,tonnes,1745000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,1996,tonnes,1810000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,1997,tonnes,2128000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,1998,tonnes,2346000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,1999,tonnes,2513000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,2000,tonnes,2649800,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,2001,tonnes,2682150,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,2002,tonnes,2800200,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,2003,tonnes,3046300,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,2004,tonnes,3282050,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,2005,tonnes,3450000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,2006,tonnes,3587000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,2007,tonnes,3773300,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,2008,tonnes,3748000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,2009,tonnes,3838500,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,2010,tonnes,3989000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,2011,tonnes,3931000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,2012,tonnes,4010000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Production,Mutton & Goat Meat,2013,tonnes,4081000,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1961,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1962,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1963,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1964,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1965,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1966,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1967,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1968,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1969,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1970,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1971,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1972,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1973,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1974,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1975,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1976,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1977,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1978,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1979,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1980,tonnes,600,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1981,tonnes,600,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1982,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1983,tonnes,0,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1984,tonnes,100,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1985,tonnes,200,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1986,tonnes,1025,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1987,tonnes,533,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1988,tonnes,49,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1989,tonnes,40,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1990,tonnes,51,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1991,tonnes,59,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1992,tonnes,81,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1993,tonnes,106,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1994,tonnes,467,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1995,tonnes,1584,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1996,tonnes,3340,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1997,tonnes,4050,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1998,tonnes,9194,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,1999,tonnes,10442,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,2000,tonnes,17783,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,2001,tonnes,25368,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,2002,tonnes,34877,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,2003,tonnes,34053,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,2004,tonnes,33035,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,2005,tonnes,41367,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,2006,tonnes,36818,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,2007,tonnes,46589,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,2008,tonnes,55453,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,2009,tonnes,66466,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,2010,tonnes,56968,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,2011,tonnes,83144,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,2012,tonnes,123939,Standardized data
Commodity Balances - Livestock and Fish Primary Equivalent,"China, mainland",Import Quantity,Mutton & Goat Meat,2013,tonnes,258723,Standardized data
